BookID,Title,Subtitle,OriginallyPublished,PublisherID,IsRead,IsReference,IsOwned,ISBN,LoaneeFirst,LoaneeLast,Dewey,Pages,Width,Height,Depth,Weight,PrimaryLanguage,SecondaryLanguage,OriginalLanguage,Series,Volume,Format,Edition,ImageURL,IsReading,IsShipping,SpineColor,CheapestNew,CheapestUsed,EditionPublished,PublisherID,Publisher,City,State,Country,ParentCompany
16155,History of the Empire,Volume I: Books 1-4,1969-01-01T00:00:00Z,19091,0,1,1,,,,880,578,30,169,114,14.04,Greek,English,Greek,Loeb Classical Library,454.00,Hardcover,1,res/bookimages/16155.jpg,0,0,#60c078,99999999.99,99999999.99,1969-01-01T00:00:00Z,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16156,History of the Empire,Volume II: Books 5-8,,19091,0,1,0,,,,880,0,0,169,114,0.00,Greek,English,Greek,Loeb Classical Library,455.00,Hardcover,1,res/bookimages/16156.jpg,0,0,,99999999.99,99999999.99,,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16158,Natural Questions,Volume II: Books 4-7,,19091,0,1,0,,,,870,0,0,169,114,0.00,Latin,English,Latin,Loeb Classical Library,457.00,Hardcover,1,res/bookimages/16158.jpg,0,0,,99999999.99,99999999.99,,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16159,"Apollonius of Tyana, Volume III: Letters of Apollonius. Ancient Testimonia. Eusebius's Reply to Hierocles",,,19091,0,1,0,,,,880,0,0,169,114,0.00,Greek,English,Greek,Loeb Classical Library,458.00,Hardcover,1,res/bookimages/16159.jpg,0,0,,99999999.99,99999999.99,,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16160,Heros. Theophoroumene. Karchedonios. Kitharistes. Kolax. Koneiazomenai. Leukadia. Misoumenos. Perikeiromene. Perinthia,,,19091,0,1,0,,,,880,0,0,169,114,0.00,Greek,English,Greek,Loeb Classical Library,459.00,Hardcover,1,res/bookimages/16160.jpg,0,0,,99999999.99,99999999.99,,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16161,Samia. Sikyonioi. Synaristosai. Phasma. Unidentified Fragments,,,19091,0,1,0,,,,880,0,0,169,114,0.00,Greek,English,Greek,Loeb Classical Library,460.00,Hardcover,1,res/bookimages/16161.jpg,0,0,,99999999.99,99999999.99,,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16162,"Greek Lyric, Volume IV: Bacchylides, Corinna, and Others",,,19091,0,1,0,,,,880,0,0,169,114,0.00,Greek,English,Greek,Loeb Classical Library,461.00,Hardcover,1,res/bookimages/16162.jpg,0,0,,99999999.99,99999999.99,,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16163,Letters to Quintus and Brutus. Letter Fragments. Letter to Octavian. Invectives. Handbook of Electioneering,,,19091,0,1,0,,,,870,0,0,169,114,0.00,Latin,English,Latin,Loeb Classical Library,462.00,Hardcover,1,res/bookimages/16163.jpg,0,0,,99999999.99,99999999.99,,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16164,Declamations,"Volume I: Controversiae, Books 1-6",1974-01-01T00:00:00Z,19091,0,1,1,,,,870,564,28,169,114,13.40,Latin,English,Latin,Loeb Classical Library,463.00,Hardcover,1,res/bookimages/16164.jpg,0,0,#d83048,99999999.99,99999999.99,1974-01-01T00:00:00Z,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16165,Declamations,"Volume II: Controversiae, Books 7-10. Suasoriae. Fragments",1974-01-01T00:00:00Z,19091,0,1,1,,,,870,660,30,169,114,11.96,Latin,English,Latin,Loeb Classical Library,464.00,Hardcover,1,res/bookimages/16165.jpg,0,0,#d83048,99999999.99,99999999.99,1974-01-01T00:00:00Z,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16166,Critical Essays,Volume I: Ancient Orators. Lysias. Isocrates. Isaeus. Demosthenes. Thucydides,1974-01-01T00:00:00Z,19091,0,1,1,,,,880,692,27,169,114,12.38,Greek,English,Greek,Loeb Classical Library,465.00,Hardcover,1,res/bookimages/16166.jpg,0,0,#60c078,99999999.99,99999999.99,1974-01-01T00:00:00Z,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16167,Critical Essays,Volume II: On Literary Composition. Dinarchus. Letters to Ammaeus and Pompeius,,19091,0,1,0,,,,880,0,0,169,114,0.00,Greek,English,Greek,Loeb Classical Library,466.00,Hardcover,1,res/bookimages/16167.jpg,0,0,,99999999.99,99999999.99,,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16168,On Great Generals. On Historians,,,19091,0,1,0,,,,870,0,0,169,114,0.00,Latin,English,Latin,Loeb Classical Library,467.00,Hardcover,1,res/bookimages/16168.jpg,0,0,,99999999.99,99999999.99,,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16169,Ennead,,,19091,0,1,0,,,,880,0,0,169,114,0.00,Greek,English,Greek,Loeb Classical Library,468.00,Hardcover,1,res/bookimages/16169.jpg,0,0,,99999999.99,99999999.99,,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16170,Astronomica,,,19091,0,1,0,,,,870,0,0,169,114,0.00,Latin,English,Latin,Loeb Classical Library,469.00,Hardcover,1,res/bookimages/16170.jpg,0,0,,99999999.99,99999999.99,,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16171,Moralia,Volume XIII: Part 2: Stoic Essays,,19091,0,1,0,,,,880,0,0,169,114,0.00,Greek,English,Greek,Loeb Classical Library,470.00,Hardcover,1,res/bookimages/16171.jpg,0,0,,99999999.99,99999999.99,,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16172,De Causis Plantarum,Volume I: Books 1-2,,19091,0,1,0,,,,880,0,0,169,114,0.00,Greek,English,Greek,Loeb Classical Library,471.00,Hardcover,1,res/bookimages/16172.jpg,0,0,,99999999.99,99999999.99,,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16173,Affections. Diseases 1. Diseases 2,,1988-01-01T00:00:00Z,19091,0,1,1,,,,880,364,18,169,114,8.57,Greek,English,Greek,Loeb Classical Library,472.00,Hardcover,1,res/bookimages/16173.jpg,0,0,#60c078,99999999.99,99999999.99,1988-01-01T00:00:00Z,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16174,Diseases 3. Internal Affections. Regimen in Acute Diseases,,,19091,0,1,0,,,,880,0,0,169,114,0.00,Greek,English,Greek,Loeb Classical Library,473.00,Hardcover,1,res/bookimages/16174.jpg,0,0,,99999999.99,99999999.99,,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16175,De Causis Plantarum,Volume II: Books 3-4,,19091,0,1,0,,,,880,0,0,169,114,0.00,Greek,English,Greek,Loeb Classical Library,474.00,Hardcover,1,res/bookimages/16175.jpg,0,0,,99999999.99,99999999.99,,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16176,De Causis Plantarum,Volume III: Books 5-6,1990-01-01T00:00:00Z,19091,0,1,1,,,,880,484,23,169,114,10.83,Greek,English,Greek,Loeb Classical Library,475.00,Hardcover,1,res/bookimages/16176.jpg,0,0,#60c078,99999999.99,99999999.99,1990-01-01T00:00:00Z,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16177,Greek Lyric,"Volume III: Stesichorus, Ibycus, Simonides, and Others",,19091,0,1,0,,,,880,0,0,169,114,0.00,Greek,English,Greek,Loeb Classical Library,476.00,Hardcover,1,res/bookimages/16177.jpg,0,0,,99999999.99,99999999.99,,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16178,"Epidemics 2, 4-7",,1994-01-01T00:00:00Z,19091,0,1,1,,,,880,418,22,169,114,10.76,Greek,English,Greek,Loeb Classical Library,477.00,Hardcover,1,res/bookimages/16178.jpg,0,0,#60c078,99999999.99,99999999.99,1994-01-01T00:00:00Z,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16179,Autobiography and Selected Letters,Volume I: Autobiography. Letters 1-50,,19091,0,1,0,,,,880,0,0,169,114,0.00,Greek,English,Greek,Loeb Classical Library,478.00,Hardcover,1,res/bookimages/16179.jpg,0,0,,99999999.99,99999999.99,,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16180,Autobiography and Selected Letters,Volume II: Letters 51-193,,19091,0,1,0,,,,880,0,0,169,114,0.00,Greek,English,Greek,Loeb Classical Library,479.00,Hardcover,1,res/bookimages/16180.jpg,0,0,,99999999.99,99999999.99,,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16181,Epigrams,Volume III: Books 11-14,,19091,0,1,0,,,,870,0,0,169,114,0.00,Latin,English,Latin,Loeb Classical Library,480.00,Hardcover,1,res/bookimages/16181.jpg,0,0,,99999999.99,99999999.99,,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16182,Callirhoe,,,19091,0,1,0,,,,880,0,0,169,114,0.00,Greek,English,Greek,Loeb Classical Library,481.00,Hardcover,1,res/bookimages/16182.jpg,0,0,,99999999.99,99999999.99,,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16183,Places in Man. Glands. Fleshes. Prorrhetic 1-2. Physician. Use of Liquids. Ulcers. Haemorrhoids and Fistulas,,,19091,0,1,0,,,,880,0,0,169,114,0.00,Greek,English,Greek,Loeb Classical Library,482.00,Hardcover,1,res/bookimages/16183.jpg,0,0,,99999999.99,99999999.99,,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16184,Fragments,,1996-01-01T00:00:00Z,19091,0,1,1,,,,880,452,24,169,114,11.04,Greek,English,Greek,Loeb Classical Library,483.00,Hardcover,1,res/bookimages/16184.jpg,0,0,#60c078,99999999.99,99999999.99,1996-01-01T00:00:00Z,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16185,Children of Heracles. Hippolytus. Andromache. Hecuba,,,19091,0,1,0,,,,880,0,0,169,114,0.00,Greek,English,Greek,Loeb Classical Library,484.00,Hardcover,1,res/bookimages/16185.jpg,0,0,,99999999.99,99999999.99,,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16186,Nemean Odes. Isthmian Odes. Fragments,,,19091,0,1,0,,,,880,0,0,169,114,0.00,Greek,English,Greek,Loeb Classical Library,485.00,Hardcover,1,res/bookimages/16186.jpg,0,0,,99999999.99,99999999.99,,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16187,Historical Miscellany,,,19091,0,1,0,,,,880,0,0,169,114,0.00,Greek,English,Greek,Loeb Classical Library,486.00,Hardcover,1,res/bookimages/16187.jpg,0,0,,99999999.99,99999999.99,,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16188,The Jewish War,Volume II: Books 3-4,1927-01-01T00:00:00Z,19091,0,1,1,,,,880,372,17,169,114,8.43,Greek,English,Greek,Loeb Classical Library,487.00,Hardcover,1,res/bookimages/16188.jpg,0,0,#60c078,99999999.99,99999999.99,1927-01-01T00:00:00Z,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16189,Clouds. Wasps. Peace,,,19091,0,1,0,,,,880,0,0,169,114,0.00,Greek,English,Greek,Loeb Classical Library,488.00,Hardcover,1,res/bookimages/16189.jpg,0,0,,99999999.99,99999999.99,,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16190,Jewish Antiquities,Volume VI: Books 18-19,1965-01-01T00:00:00Z,19091,0,1,1,,,,880,452,21,169,114,9.84,Greek,English,Greek,Loeb Classical Library,433.00,Hardcover,1,res/bookimages/16190.jpg,0,0,#60c078,99999999.99,99999999.99,1965-01-01T00:00:00Z,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16191,Jewish Antiquities,Volume II: Books 5-8,1934-01-01T00:00:00Z,19091,0,1,1,,,,880,836,37,169,114,17.92,Greek,English,Greek,Loeb Classical Library,281.00,Hardcover,1,res/bookimages/16191.jpg,0,0,#60c078,99999999.99,99999999.99,1934-01-01T00:00:00Z,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16192,Letters to Atticus,Volume IV,,19091,0,1,0,,,,870,0,0,169,114,0.00,Latin,English,Latin,Loeb Classical Library,491.00,Hardcover,1,res/bookimages/16192.jpg,0,0,,99999999.99,99999999.99,,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16193,Memorable Doings and Sayings,Volume I: Books 1-5,,19091,0,1,0,,,,870,0,0,169,114,0.00,Latin,English,Latin,Loeb Classical Library,492.00,Hardcover,1,res/bookimages/16193.jpg,0,0,,99999999.99,99999999.99,,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16194,Memorable Doings and Sayings,Volume II: Books 6-9,,19091,0,1,0,,,,870,0,0,169,114,0.00,Latin,English,Latin,Loeb Classical Library,493.00,Hardcover,1,res/bookimages/16194.jpg,0,0,,99999999.99,99999999.99,,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16195,The Orator's Education,Volume V: Books 11-12,,19091,0,1,0,,,,870,0,0,169,114,0.00,Latin,English,Latin,Loeb Classical Library,494.00,Hardcover,1,res/bookimages/16195.jpg,0,0,,99999999.99,99999999.99,,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16196,Bacchae. Iphigenia at Aulis. Rhesus,,,19091,0,1,0,,,,880,0,0,169,114,0.00,Greek,English,Greek,Loeb Classical Library,495.00,Hardcover,1,res/bookimages/16196.jpg,0,0,,99999999.99,99999999.99,,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16197,Homeric Hymns. Homeric Apocrypha. Lives of Homer,,1914-01-01T00:00:00Z,19091,0,1,1,,,,880,722,27,169,114,12.95,Greek,English,Greek,Loeb Classical Library,496.00,Hardcover,1,res/bookimages/16197.jpg,0,0,#60c078,99999999.99,99999999.99,1914-01-01T00:00:00Z,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16198,Greek Epic Fragments,From the Seventh to the Fifth Centuries BC,,19091,0,1,0,,,,880,0,0,169,114,0.00,Greek,English,Greek,Loeb Classical Library,497.00,Hardcover,1,res/bookimages/16198.jpg,0,0,,99999999.99,99999999.99,,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16199,Thebaid,Volume II: Books 8-12. Achilleid,,19091,0,1,0,,,,870,0,0,169,114,0.00,Latin,English,Latin,Loeb Classical Library,498.00,Hardcover,1,res/bookimages/16199.jpg,0,0,,99999999.99,99999999.99,,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16200,Moralia,Volume XVI: Index,,19091,0,1,0,,,,880,0,0,169,114,0.00,Greek,English,Greek,Loeb Classical Library,499.00,Hardcover,1,res/bookimages/16200.jpg,0,0,,99999999.99,99999999.99,,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16201,The Lesser Declamations,Volume I,2006-01-01T00:00:00Z,19091,0,1,1,,,,870,484,25,169,114,11.89,Latin,English,Latin,Loeb Classical Library,500.00,Hardcover,1,res/bookimages/16201.jpg,0,0,#d83048,99999999.99,99999999.99,2006-01-01T00:00:00Z,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16202,The Lesser Declamations,Volume II,,19091,0,1,0,,,,870,0,0,169,114,0.00,Latin,English,Latin,Loeb Classical Library,501.00,Hardcover,1,res/bookimages/16202.jpg,0,0,,99999999.99,99999999.99,,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16203,Fragments,,,19091,0,1,0,,,,880,0,0,169,114,0.00,Greek,English,Greek,Loeb Classical Library,502.00,Hardcover,1,res/bookimages/16203.jpg,0,0,,99999999.99,99999999.99,,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16204,The Shield. Catalogue of Women. Other Fragments,,,19091,0,1,0,,,,880,0,0,169,114,0.00,Greek,English,Greek,Loeb Classical Library,503.00,Hardcover,1,res/bookimages/16204.jpg,0,0,,99999999.99,99999999.99,,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16205,Fragments: Aegeus-Meleager,,,19091,0,1,0,,,,880,0,0,169,114,0.00,Greek,English,Greek,Loeb Classical Library,504.00,Hardcover,1,res/bookimages/16205.jpg,0,0,,99999999.99,99999999.99,,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16206,Fragments,,,19091,0,1,0,,,,880,0,0,169,114,0.00,Greek,English,Greek,Loeb Classical Library,505.00,Hardcover,1,res/bookimages/16206.jpg,0,0,,99999999.99,99999999.99,,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16207,Fragments: Oedipus-Chrysippus. Other Fragments,,,19091,0,1,0,,,,880,0,0,169,114,0.00,Greek,English,Greek,Loeb Classical Library,506.00,Hardcover,1,res/bookimages/16207.jpg,0,0,,99999999.99,99999999.99,,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16208,Philippics 7-14,,2009-01-01T00:00:00Z,19091,0,1,1,,,,870,386,21,169,114,9.88,Latin,English,Latin,Loeb Classical Library,507.00,Hardcover,1,res/bookimages/16208.jpg,0,0,#d83048,99999999.99,99999999.99,2009-01-01T00:00:00Z,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16209,Hellenistic Collection: Philitas. Alexander of Aetolia. Hermesianax. Euphorion. Parthenius,,,19091,0,1,0,,,,880,0,0,169,114,0.00,Greek,English,Greek,Loeb Classical Library,508.00,Hardcover,1,res/bookimages/16209.jpg,0,0,,99999999.99,99999999.99,,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16210,Coan Prenotions. Anatomical and Minor Clinical Writings,,,19091,0,1,0,,,,880,0,0,169,114,0.00,Greek,English,Greek,Loeb Classical Library,509.00,Hardcover,1,res/bookimages/16210.jpg,0,0,,99999999.99,99999999.99,,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16211,Saturnalia,Volume I: Books 1-2,,19091,0,1,0,,,,870,0,0,169,114,0.00,Latin,English,Latin,Loeb Classical Library,510.00,Hardcover,1,res/bookimages/16211.jpg,0,0,,99999999.99,99999999.99,,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16212,Saturnalia,Volume II: Books 3-5,,19091,0,1,0,,,,870,0,0,169,114,0.00,Latin,English,Latin,Loeb Classical Library,511.00,Hardcover,1,res/bookimages/16212.jpg,0,0,,99999999.99,99999999.99,,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16213,Saturnalia,Volume III: Books 6-7,2011-01-01T00:00:00Z,19091,0,1,1,,,,870,468,25,169,114,11.78,Latin,English,Latin,Loeb Classical Library,512.00,Hardcover,1,res/bookimages/16213.jpg,0,0,#d83048,99999999.99,99999999.99,2011-01-01T00:00:00Z,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16214,Fragments of Old Comedy,Volume I: Alcaeus to Diocles,,19091,0,1,0,,,,880,0,0,169,114,0.00,Greek,English,Greek,Loeb Classical Library,513.00,Hardcover,1,res/bookimages/16214.jpg,0,0,,99999999.99,99999999.99,,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16215,Fragments of Old Comedy,Volume II: Diopeithes to Pherecrates,,19091,0,1,0,,,,880,0,0,169,114,0.00,Greek,English,Greek,Loeb Classical Library,514.00,Hardcover,1,res/bookimages/16215.jpg,0,0,,99999999.99,99999999.99,,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16216,Fragments of Old Comedy,Volume III: Philonicus to Xenophon. Adespota,,19091,0,1,0,,,,880,0,0,169,114,0.00,Greek,English,Greek,Loeb Classical Library,515.00,Hardcover,1,res/bookimages/16216.jpg,0,0,,99999999.99,99999999.99,,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16217,Method of Medicine,Volume I: Books 1-4,,19091,0,1,0,,,,880,0,0,169,114,0.00,Greek,English,Greek,Loeb Classical Library,516.00,Hardcover,1,res/bookimages/16217.jpg,0,0,,99999999.99,99999999.99,,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16218,Method of Medicine,Volume II: Books 5-9,,19091,0,1,0,,,,880,0,0,169,114,0.00,Greek,English,Greek,Loeb Classical Library,517.00,Hardcover,1,res/bookimages/16218.jpg,0,0,,99999999.99,99999999.99,,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16219,Method of Medicine,Volume III: Books 10-14,,19091,0,1,0,,,,880,0,0,169,114,0.00,Greek,English,Greek,Loeb Classical Library,518.00,Hardcover,1,res/bookimages/16219.jpg,0,0,,99999999.99,99999999.99,,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16220,The Learned Banqueters,Volume VIII: Book 15. General Indexes,,19091,0,1,0,,,,880,0,0,169,114,0.00,Greek,English,Greek,Loeb Classical Library,519.00,Hardcover,1,res/bookimages/16220.jpg,0,0,,99999999.99,99999999.99,,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16221,Generation. Nature of the Child. Diseases 4. Nature of Women and Barrenness,,,19091,0,1,0,,,,880,0,0,169,114,0.00,Greek,English,Greek,Loeb Classical Library,520.00,Hardcover,1,res/bookimages/16221.jpg,0,0,,99999999.99,99999999.99,,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16222,Heroicus. Gymnasticus. Discourses 1 and 2,,,19091,0,1,0,,,,880,0,0,169,114,0.00,Greek,English,Greek,Loeb Classical Library,521.00,Hardcover,1,res/bookimages/16222.jpg,0,0,,99999999.99,99999999.99,,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16223,Fragments of the Histories. Letters to Caesar,,,19091,0,1,0,,,,870,0,0,169,114,0.00,Latin,English,Latin,Loeb Classical Library,522.00,Hardcover,1,res/bookimages/16223.jpg,0,0,,99999999.99,99999999.99,,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16224,On the Constitution of the Art of Medicine. The Art of Medicine. A Method of Medicine to Glaucon,,,19091,0,1,0,,,,880,0,0,169,114,0.00,Greek,English,Greek,Loeb Classical Library,523.00,Hardcover,1,res/bookimages/16224.jpg,0,0,,99999999.99,99999999.99,,19091,Harvard University Press,Cambridge,Massachusetts,USA,
16225,Gone Girl,,2012-01-01T00:00:00Z,19068,1,0,1,9780307588371,,,FIC,434,24,201,130,11.96,English,,English,,0.00,Paperback,1,res/bookimages/16225.jpg,0,0,#000000,99999999.99,99999999.99,2012-01-01T00:00:00Z,19068,Broadway Books,New York,New York,USA,
16226,The Fault in Our Stars,,2012-01-01T00:00:00Z,14180,0,0,1,9780142424179,,,FIC,338,25,208,139,12.49,English,,English,,0.00,Paperback,1,res/bookimages/16226.jpg,0,0,#00a8d8,99999999.99,99999999.99,2012-01-01T00:00:00Z,14180,Penguin Books,New York,New York,USA,
16227,The Girl with the Dragon Tattoo,,2005-01-01T00:00:00Z,19027,1,0,1,9780307949486,,,FIC,672,41,191,107,13.16,English,,Swedish,Millennium,1.00,Paperback,1,res/bookimages/16227.jpg,0,0,#c0d848,99999999.99,99999999.99,2005-01-01T00:00:00Z,19027,Vintage Books,New York,New York,USA,
16228,The Girl who Played with Fire,,2006-01-01T00:00:00Z,19027,1,0,1,9780307949509,,,FIC,750,46,191,107,14.57,English,,Swedish,Millennium,2.00,Paperback,1,res/bookimages/16228.jpg,0,0,#f0c060,99999999.99,99999999.99,2006-01-01T00:00:00Z,19027,Vintage Books,New York,New York,USA,
16229,The Girl who Kicked the Hornet's Nest,,2007-01-01T00:00:00Z,19027,1,0,1,9780307742537,,,FIC,832,36,191,107,15.84,English,,Swedish,Millennium,3.00,Paperback,1,res/bookimages/16229.jpg,0,0,#f0f0f0,99999999.99,99999999.99,2007-01-01T00:00:00Z,19027,Vintage Books,New York,New York,USA,
16230,Fluent in 3 Months,How Anyone at Any Age Can Learn to Speak Any Language from Anywhere in the World,2014-01-01T00:00:00Z,18501,0,0,1,9780062282699,,,400,256,15,203,133,6.81,English,,English,,0.00,Paperback,1,res/bookimages/16230.jpg,0,0,#183048,99999999.99,99999999.99,2014-01-01T00:00:00Z,18501,HarperOne,New York,New York,USA,
16262,A Reader's Hebrew Bible,,2008-01-01T00:00:00Z,17453,0,1,1,9780310269748,,,221.4,1684,43,239,163,44.27,Hebrew,English,Hebrew,,0.00,Leatherbound,1,res/bookimages/16262.jpg,0,0,#d86000,99999999.99,99999999.99,2008-01-01T00:00:00Z,17453,Zondervan,Grand Rapids,Michigan,USA,
16263,A Reader's Greek New Testament,,2015-01-01T00:00:00Z,17453,0,1,1,9780310516804,,,225.4,600,19,239,161,16.75,Greek,English,Greek,,0.00,Leatherbound,3,res/bookimages/16263.jpg,0,0,#603030,99999999.99,99999999.99,2015-01-01T00:00:00Z,17453,Zondervan,Grand Rapids,Michigan,USA,
16264,A Reader's Hebrew and Greek Bible,,2008-01-01T00:00:00Z,17453,0,1,1,,,,220.4,1692,52,239,166,58.02,Hebrew,Greek,Hebrew,,0.00,Leatherbound,1,res/bookimages/16264.jpg,0,0,#303030,99999999.99,99999999.99,2008-01-01T00:00:00Z,17453,Zondervan,Grand Rapids,Michigan,USA,
16265,Pokemon Red and Blue,Red Edition,1998-01-01T00:00:00Z,19275,0,1,1,9780761518129,,,794.8,96,6,276,215,11.57,English,,English,Pokemon Guidebooks,1.00,Paperback,1,res/bookimages/16265.jpg,0,0,#480000,99999999.99,99999999.99,1998-01-01T00:00:00Z,19275,Nintendo,Kyoto,,Japan,
16266,Pokemon Yellow,,1999-01-01T00:00:00Z,19278,0,1,1,9780761522775,,,794.8,120,7,272,215,14.46,English,,English,Pokemon Guidebooks,2.00,Paperback,1,res/bookimages/16266.jpg,0,0,#f0d818,99999999.99,99999999.99,1999-01-01T00:00:00Z,19278,Prima Publishing,Rocklin,California,USA,
16267,Pokemon Ruby and Sapphire,,2003-01-01T00:00:00Z,19277,0,1,1,9781930206311,,,794.8,176,8,276,217,14.92,English,,English,Pokemon Guidebooks,5.00,Paperback,1,res/bookimages/16267.jpg,0,0,#904830,99999999.99,99999999.99,2003-01-01T00:00:00Z,19277,Nintendo of America,Redmond,Washington,USA,
16268,Pokemon Crystal,,2001-01-01T00:00:00Z,19277,0,1,1,1930206127,,,794.8,166,8,274,215,15.34,English,,English,Pokemon Guidebooks,4.00,Paperback,1,res/bookimages/16268.jpg,0,0,#606090,99999999.99,99999999.99,2001-01-01T00:00:00Z,19277,Nintendo of America,Redmond,Washington,USA,
16269,Pokemon Diamond and Pearl,,2007-01-01T00:00:00Z,19280,0,1,1,9780761556343,,,794.8,296,13,274,216,28.96,English,,English,Pokemon Guidebooks,8.00,Paperback,1,res/bookimages/16269.jpg,0,0,#181818,99999999.99,99999999.99,2007-01-01T00:00:00Z,19280,Prima Games,Roseville,California,USA,
16274,Book Three of the Travelers,,2009-01-01T00:00:00Z,19397,0,0,1,9781416965244,,,FIC,224,16,194,130,5.47,English,,English,Pendragon: Before the War,3.00,Paperback,1,res/bookimages/16274.jpg,0,0,#483018,99999999.99,99999999.99,2009-01-01T00:00:00Z,19397,Aladdin,New York,New York,USA,Simon & Schuster
16275,Book Two of the Travelers,,2009-01-01T00:00:00Z,19397,0,0,1,9781416965237,,,FIC,240,17,194,130,5.93,English,,English,Pendragon: Before the War,2.00,Paperback,1,res/bookimages/16275.jpg,0,0,#181818,99999999.99,99999999.99,2009-01-01T00:00:00Z,19397,Aladdin,New York,New York,USA,Simon & Schuster
16276,Book One of the Travelers,,2009-01-01T00:00:00Z,19397,0,0,1,9781416965220,,,FIC,256,17,193,130,6.24,English,,English,Pendragon: Before the War,1.00,Paperback,1,res/bookimages/16276.jpg,0,0,#303018,99999999.99,99999999.99,2009-01-01T00:00:00Z,19397,Aladdin,New York,New York,USA,Simon & Schuster
16278,The Auschwitz Escape,,2014-01-01T00:00:00Z,18985,0,0,1,9781414336244,,,FIC,480,42,236,159,25.68,English,,English,,0.00,Hardcover,1,res/bookimages/16278.jpg,0,0,#303030,99999999.99,99999999.99,2014-01-01T00:00:00Z,18985,"Tyndale House Publishers, Inc",Carol Stream,Illinois,USA,
16279,A Handful of Dust,,1934-01-01T00:00:00Z,19324,0,0,1,0316926051,,,FIC,320,20,208,126,10.41,English,,English,,0.00,Paperback,1,res/bookimages/16279.jpg,0,0,#786048,99999999.99,99999999.99,1934-01-01T00:00:00Z,19324,Back Bay Books,Boston,Massachusetts,USA,
