BookID,FirstName,MiddleNames,LastName,Role
14085,Steven,,Pinker,Author
14086,Bruce,M,Metzger,Author
14087,Constantine,R,Campbell,Author
14088,Constantine,R,Campbell,Author
14089,Stanley,E,Porter,Author
14090,Lee,M,Fields,Author
14091,W,Sidney,Allen,Author
14092,W,Sidney,Allen,Author
14093,Stanley,E;,Porter,Author
14094,John,,Huehnergard,Author
14095,H,M,Nahmad,Author
14095,J,A,Haywood,Author
14096,John,,Huehnergard,Author
14097,Thomas,,Egenes,Author
14098,Thomas,,Egenes,Author
14099,Miles,"V,Van",Pelt,Author
14100,Bentley,,Layton,Author
14101,Alan,Henderson,Gardiner,Author
14102,Michael,,Barnes,Author
14103,Anthony,,Faulkes,Author
14104,Anthony,,Faulkes,Author
14105,Thomas,O,Lambdin,Author
14106,Thomas,O,Lambdin,Author
14107,J,P;,Louw,Author
14108,Stanley,E,Porter,Author
14108,D,A,Carson,Author
14109,Eugene,A,Nida,Author
14110,J,P,Louw,Author
14110,Eugene,A,Nida,Author
14111,J,P,Louw,Author
14111,Eugene,A,Nida,Author
14112,Stanley,E,Porter,Author
14113,Thomas,"A,A",Robinson,Author
14114,Dietz,Otto,Edzard,Author
14115,Alan,S,Kaye,Author
14116,Miranda,J,Green,Author
14117,John,T,Koch,Author
14118,Thomas,,Kinsella,Translator
14119,Jeffrey,,Gantz,Author
14120,H,"R,Ellis;",Davidson,Author
14121,Alwyn,,Rees,Author
14121,Brinley,,Rees,Author
14122,Proinsias,,MacCana,Author
14123,Marie-Louise,,Sjoestedt,Author
14124,Peter,Berresford;,Ellis,Author
14125,Sioned,,Davies,Translator
14126,Thomas,,Malory,Author
14127,Terence,Hanbury,White,Author
14128,Lewis,,Spence,Author
14129,David,,Lorton,Translator
14129,Jan,,Assmann,Author
14130,Jan,,Assmann,Author
14130,Andrew,,Jenkins,Translator
14131,Erik,,Hornung,Author
14131,John,,Baines,Translator
14132,Donald,B,Redford,Author
14133,Ogden,,Goelet,Translator
14133,Raymond,,Faulkner,Translator
14134,Donna,Jo;,Napoli,Author
14134,Christina,,Balit,Illustrator
14135,David,,Lorton,Translator
14135,Jan,,Assmann,Author
14136,Geraldine,,Pinch,Author
14137,Richard,H,Wilkinson,Author
14138,Virginia,,Haviland,Author
14138,Ann,,Strugnell,Author
14139,Cottie,Arthur,Burland,Author
14140,Bertha,,Dutton,Author
14140,Caroline,,Olin,Author
14141,Bertha,,Dutton,Author
14141,Caroline,,Olin,Author
14142,Michael,J,Caduto,Author
14142,Joseph,,Bruchac,Author
14142,Hakionhes,,Fadden,Illustrator
14143,Roland,,Barthes,Author
14143,Richard,,Howard,Translator
14143,Annette,,Lavers,Translator
14144,Anthony,,Green,Author
14144,Jeremy,,Black,Author
14145,Stephanie,,Dalley,Author
14146,Samuel,Noah,Kramer,Author
14147,Teresa,Lavender,Fagan,Translator
14147,Jean,,Bottero,Author
14148,Gwendolyn,,Leick,Author
14149,Benjamin,R,Foster,Author
14150,Thorkild,,Jacobsen,Author
14151,Thorkild,,Jacobsen,Author
14152,Patricia,Clark,Smith,Author
14152,Michael,B,Runningwolf,Author
14153,Brian,,Swann,Editor
14154,Percy,,Bullchild,Author
14155,Vesta,Sarkhosh,Curtis,Author
14156,Richard,,Blurton,Author
14157,A,L,Dallapiccola,Author
14158,Anne,,Birrell,Author
14159,Karl,,Taube,Author
14160,Larissa,,Bonfonte,Author
14160,Judith,,Swaddling,Author
14161,Gary,,Urton,Author
14162,Miranda,J;,Green,Author
14163,George,,Hart,Author
14164,Jane,F;,Gardner,Author
14165,Elizabeth,,Warner,Author
14166,Joseph,,Campbell,Author
14167,Joseph,,Campbell,Author
14167,Bill,,Moyers,Author
14168,Marina,,Warner,Author
14169,Fernandez-Armesto,Felipe,Felipe,Author
14170,Jo,,Forty,Author
14171,David,,Leeming,Author
14172,Philip,,Wilkinson,Author
14173,David,,Leeming,Author
14174,Robert,,Walter,Author
14174,Roy,,Willis,Author
14175,Neil,S,Price,Author
14176,Paul,C,Bauschatz,Author
14177,Dan,,McCoy,Author
14178,Rudolf,,Simek,Author
14178,Angela,,Hall,Translator
14179,John,,Lindow,Author
14180,Jane,,Smiley,Translator
14180,Robert,,Kellog,Translator
14181,Jesse,L;,Byock,Translator
14182,Jesse,L,Byock,Translator
14182,Snorri,,Sturluson,Translator
14183,Lee,M,Hollander,Author
14184,E,"O,G",Terville-Petre,Author
14185,H,"R,Ellis;",Davidson,Author
14186,Ingri,,d'Aulaire,Author
14186,Edgar,Parin,d'Aulaire,Author
14187,Kevin,,Crossley-Holland,Author
14188,Don,,LoCicero,Author
14189,John,Maynard,Keynes,Author
14190,E,M,Forster,Author
14191,E,B,White,Author
14191,William,,Strunk Jr,Author
14192,Stephen,Jay,Gould,Author
14193,John,,Rawls,Author
14194,E,H;;,Gombrich,Author
14195,Virginia,,Woolf,Author
14196,Rachel,,Carson,Author
14197,T,S,Eliot,Author
14198,G,E,Moore,Author
14199,William,,Styron,Author
14200,Frances,,Yates,Author
14201,Martin,Luther,King Jr,Author
14202,Lawrence,,Gowing,Author
14203,Beryl,,Markham,Author
14204,Annie,,Dillard,Author
14205,James,George,Frazer,Author
14206,Claire,,Wolfe,Author
14207,Isabel,,Paterson,Author
14208,Adam,,Smith,Author
14209,Thomas,,Paine,Author
14210,Karl,,Marx,Author
14211,Henry,David,Thoreau,Author
14213,C,"H,W",Johns,Translator
14213,,,Hammurabi,Author
14216,Langston,,Hughes,Author
14217,Christian,,Rosenkruetz,Author
14218,Fredrich,,Nietzsche,Author
14219,Isaiah,,Berlin,Author
14220,Meyer,H,Abrams,Author
14221,Walter,,Lippmann,Author
14222,David,,Cecil,Author
14223,William,,James,Author
14224,Sigmund,,Freud,Author
14225,Sigmund,,Freud,Author
14226,Sigmund,,Freud,Author
14227,Karl,R,Popper,Author
14228,Amir,D,Aczel,Author
14229,Denis,J,Hall,Author
14230,Bertrand,,Russel,Author
14230,Alfred,North,Whitehead,Author
14231,Bertrand,,Russel,Author
14231,Alfred,North,Whitehead,Author
14232,Bertrand,,Russel,Author
14232,Alfred,North,Whitehead,Author
14233,P,B,Medawar,Author
14234,Bert,,Holldobler,Author
14234,Edward,O,Wilson,Author
14235,"Darcy,",Wentworth,Thompson,Author
14236,Albert,,Einstein,Author
14237,Joseph,,Needham,Author
14238,Joseph,,Needham,Author
14239,Tom,,Wolfe,Author
14240,A,J,Liebling,Author
14241,Thomas,S,Kuhn,Author
14242,G,H,Hardy,Author
14243,Robert,B,Leighton,Author
14243,Richard,P,Feynman,Author
14243,Matthew,,Sands,Author
14244,Ian,,Hacking,Author
14245,Ian,,Hacking,Author
14246,Ian,,Hacking,Author
14247,William,,Shakespheare,Author
14248,William,,Shakespheare,Author
14249,William,,Shakespheare,Author
14250,William,,Shakespheare,Author
14251,Neil,T,Anderson,Author
14252,Lester,,Sumrall,Author
14253,Reinhold,,Niebuhr,Author
14254,Reinhold,,Niebuhr,Author
14255,Elaine,,Pagels,Author
14256,Arthur,W;,Pink,Author
14257,Dietrich,,Bonhoeffer,Author
14258,Bruce,M,Metzger,Author
14259,Steven,M,Nolt,Author
14259,David,L,Weaver-Zercher,Author
14259,Donald,B,Kraybill,Author
14260,Craig,L,Blomberg,Author
14261,David,,Instone-Brewer,Author
14262,David,,Willard,Author
14262,Gregg,"A,Ten",Elshof,Author
14263,Hans,,Kung,Author
14264,J,L,Neve,Author
14264,Heick,"O,W",W,Author
14265,J,L,Neve,Author
14265,Heick,"O,W",W,Author
14266,C,Marvin,Pate,Author
14267,George,Eldon,Ladd,Author
14268,Geerhardus,,Vos,Author
14269,William,V,Dych,Author
14269,Karl,,Rahner,Author
14270,Stanley,J,Grenz,Author
14271,Louis,,Berkhof,Author
14272,Wayne,,Grudem,Author
14273,Avery,,Dulles,Author
14274,D,A,Carson,Author
14275,David,A,deSilva,Author
14275,James,,Charlesworth,Author
14276,Benjamin,G,Wright,Author
14276,Albert,,Pietersma,Author
14277,R,Timothy,McLay,Author
14278,Karen,H,Jobes,Author
14278,Moisï¿½s,,Silva,Author
14279,D,C,Parker,Author
14280,R,H,Charles,Author
14281,M,R,James,Author
14282,R,H,Charles,Author
14283,Craig,L,Blomberg,Author
14283,Kevin,J,Vanhoozer,Author
14284,Anthony,C,Thiselton,Author
14285,Hugh,,Lloyd-Jones,Translator
14285,,,Sophocles,Author
14286,,,Terence,Author
14286,John,,Barsby,Translator
14287,,,Terence,Author
14287,John,,Barsby,Translator
14288,Bart,D,Ehrman,Translator
14289,Bart,D,Ehrman,Translator
14290,,,Augustine,Author
14290,Carolyn,J-B,Hammond,Translator
14291,,,Moschus,Author
14291,,,Bion,Author
14291,Neil,,Hopkinson,Translator
14291,,,Theocritus,Author
14292,Wilmer,C,Wright,Translator
14292,,,Julian,Author
14293,,,Cicero,Author
14293,Walter,,Miller,Translator
14294,,,Suetonius,Author
14294,J,C,Rolfe,Translator
14295,Herbert,B,Foster,Translator
14295,Dio,Cassius,Cassius,Author
14295,Earnest,,Cary,Translator
14296,,,Horace,Author
14296,Niall,,Rudd,Translator
14297,G,R,Woodward,Translator
14297,John,Damascene,Damascene,Author
14297,Harold,,Mattingly,Translator
14298,Herbert,B,Foster,Translator
14298,Dio,Cassius,Cassius,Author
14298,Earnest,,Cary,Translator
14299,,,Suetonius,Author
14299,J,C,Rolfe,Translator
14300,,,Caesar,Author
14300,Cynthia,,Damon,Translator
14301,,,Cicero,Author
14301,H,,Rackham,Translator
14302,,,Ovid,Author
14302,Grant,,Showerman,Translator
14303,,,Ovid,Author
14303,Frank,Justus,Miller,Translator
14304,,,Ovid,Author
14304,Frank,Justus,Miller,Translator
14305,J,Arthur,Hanson,Translator
14305,,,Apuleius,Author
14306,Achilles,Tatius,Tatius,Author
14306,S,,Gaselee,Translator
14307,Bernadotte,,Perrin,Translator
14307,,,Plutarch,Author
14308,Bernadotte,,Perrin,Translator
14308,,,Plutarch,Author
14309,H,B,Dewing,Translator
14309,,,Procopius,Author
14310,Horace,Leonard,Jones,Translator
14310,,,Strabo,Author
14311,Horace,Leonard,Jones,Translator
14311,,,Strabo,Author
14312,,,Xenophon,Author
14312,Walter,,Miller,Translator
14313,,,Xenophon,Author
14313,Walter,,Miller,Translator
14314,Herbert,B,Foster,Translator
14314,Dio,Cassius,Cassius,Author
14314,Earnest,,Cary,Translator
14315,,,Lucian,Author
14315,A,M,Harmon,Translator
14316,Pliny,"the,Younger",Younger,Author
14316,Betty,,Radice,Translator
14317,William,H,Race,Translator
14317,,,Pindar,Author
14318,Marcus,Aurelius,Aurelius,Author
14318,C,R,Haines,Translator
14319,Pliny,"the,Younger",Younger,Author
14319,Betty,,Radice,Translator
14320,Wolfgang,,de Melo,Translator
14320,,,Plautus,Author
14321,Wolfgang,,de Melo,Translator
14321,,,Plautus,Author
14322,,,Seneca,Author
14322,John,G,Fitch,Translator
14323,H,Rushton,Fairclough,Translator
14323,,,Virgil,Author
14324,H,Rushton,Fairclough,Translator
14324,,,Virgil,Author
14325,,,Plutarch,Author
14325,Bernadotte,,Perrin,Translator
14326,Herbert,B,Foster,Translator
14326,Dio,Cassius,Cassius,Author
14326,Earnest,,Cary,Translator
14327,W,R,Paton,Translator
14328,W,R,Paton,Translator
14329,Jeffrey,,Henderson,Translator
14329,,,Longus,Author
14329,Xenophon,"of,Ephesus",Ephesus,Author
14330,,,Theophrastus,Author
14330,Arthur,F,Hort,Translator
14331,A,J,Brock,Translator
14331,,,Galen,Author
14332,,,Caesar,Author
14332,H,J,Edwards,Translator
14333,S,J,Tester,Translator
14333,,,Boethius,Author
14333,E,K,Rand,Translator
14333,H,F,Stewart,Translator
14334,,,Seneca,Author
14334,Richard,M,Gummere,Translator
14335,,,Seneca,Author
14335,Richard,M,Gummere,Translator
14336,,,Seneca,Author
14336,Richard,M;;,Gummere,Translator
14337,,,Seneca,Author
14337,John,G,Fitch,Translator
14338,,,Theophrastus,Author
14338,Arthur,F,Hort,Translator
14339,Bernadotte,,Perrin,Translator
14339,,,Plutarch,Author
14340,H,B,Dewing,Translator
14340,,,Procopius,Author
14341,Herbert,B,Foster,Translator
14341,Dio,Cassius,Cassius,Author
14341,Earnest,,Cary,Translator
14342,Herbert,B,Foster,Translator
14342,Dio,Cassius,Cassius,Author
14342,Earnest,,Cary,Translator
14343,W,R,Paton,Translator
14344,W,R,Paton,Translator
14345,W,R,Paton,Translator
14346,Bernadotte,,Perrin,Translator
14346,,,Plutarch,Author
14347,,,Xenophon,Author
14347,Carleton,L,Brownson,Translator
14348,Carleton,L,Brownson,Translator
14348,,,Xenophon,Author
14349,Carleton,L,Brownson,Translator
14349,,,Xenophon,Author
14350,G,W,Butterworth,Translator
14350,Clement,"of,Alexandria",Alexandria,Author
14351,W,"H,S;",Jones,Translator
14351,,,Pausanias,Author
14352,,,Martial,Author
14352,D,R,Shackleton Bailey,Translator
14353,,,Martial,Author
14353,D,R,Shackleton Bailey,Translator
14354,,,Ausonius,Author
14354,Hugh,Gerard,Evelyn-White,Translator
14355,,,Cicero,Author
14355,D,R,Shackleton Bailey,Translator
14356,Bernadotte,,Perrin,Translator
14356,,,Plutarch,Author
14357,Bernadotte,,Perrin,Translator
14357,,,Plutarch,Author
14358,Bernadotte,,Perrin,Translator
14358,,,Plutarch,Author
14359,Bernadotte,,Perrin,Translator
14359,,,Plutarch,Author
14360,Bernadotte,,Perrin,Translator
14360,,,Plutarch,Author
14361,Bernadotte,,Perrin,Translator
14361,,,Plutarch,Author
14362,A,T,Murray,Translator
14362,,,Homer,Author
14363,A,T,Murray,Translator
14363,,,Homer,Author
14364,C,D,Adams,Translator
14364,,,Aeschines,Author
14365,H,B,Dewing,Translator
14365,,,Procopius,Author
14366,C,F,Smith,Translator
14366,,,Thucydides,Author
14367,,,Tacitus,Author
14367,Clifford,H,Moore,Translator
14368,C,R,Haines,Translator
14368,,,Fronto,Author
14369,C,R,Haines,Translator
14369,,,Fronto,Author
14370,B,O,Foster,Translator
14370,,,Livy,Author
14371,Hugh,Gerard,Evelyn-White,Translator
14371,Paulinus,Pellaeus,Pellaeus,Author
14371,,,Ausonius,Author
14372,J,C,Rolfe,Translator
14372,,,Sallust,Author
14373,,,Herodotus,Author
14373,A,D,Godley,Translator
14374,A,D,Godley,Translator
14374,,,Herodotus,Author
14375,,,Herodotus,Author
14375,A,D,Godley,Translator
14376,,,Apollodorus,Author
14376,James,G,Frazer,Translator
14377,James,G,Frazer,Translator
14377,,,Apollodorus,Author
14378,Harold,North,Fowler,Translator
14378,,,Plato,Author
14379,W,R,Paton,Translator
14379,,,Polybius,Author
14380,,,Callimachus,Author
14380,A,W,Mair,Translator
14380,G,R,Mair,Translator
14380,,,Lycophron,Author
14380,,,Aratus,Author
14381,,,Lucian,Author
14381,A,M,Harmon,Translator
14382,,,Menander,Author
14382,William,Geoffrey,Arnott,Translator
14383,,,Livy,Author
14383,B,O,Foster,Translator
14384,Wilmer,C,Wright,Translator
14384,,,Philostratus,Author
14384,,,Eunapius,Author
14385,,,Claudian,Author
14385,M,,Platnauer,Translator
14386,,,Claudian,Author
14386,M,,Platnauer,Translator
14387,W,R,Paton,Translator
14387,,,Polybius,Author
14388,David,,Magie,Translator
14389,David,,Magie,Translator
14390,,,Cicero,Author
14390,John,Edward,King,Translator
14391,,,Sappho,Author
14391,,,Alcaeus,Author
14391,David,A,Campbell,Translator
14392,David,A,Campbell,Translator
14392,,,Anacreon,Author
14393,David,A,Campbell,Translator
14394,,,Aeschylus,Author
14394,Alan,H,Sommerstein,Translator
14395,,,Aeschylus,Author
14395,Alan,H,Sommerstein,Translator
14396,W,"H,S",Jones,Translator
14396,,,Hippocrates,Author
14397,W,"H,S",Jones,Translator
14397,,,Hippocrates,Author
14398,,,Hippocrates,Author
14398,E,T,Withington,Translator
14399,W,"H,S;",Jones,Translator
14399,,,Heracleitus,Author
14399,,,Hippocrates,Author
14400,A,L,Wheeler,Translator
14400,,,Ovid,Author
14401,Velleius,Paterculus,Paterculus,Author
14401,Frederick,W,Shipley,Translator
14402,,,Eusebius,Author
14402,Kirsopp,,Lake,Translator
14403,,,Cicero,Author
14403,W,A,Falconer,Translator
14404,J,H,Vince,Translator
14404,C,A,Vince,Translator
14404,,,Demosthenes,Author
14405,,,Onasander,Author
14405,,,Asclepiodotus,Author
14405,Aeneas,Tacticus,Tacticus,Author
14405,Illinois,"Greek,Club",Club,Translator
14406,,,Cicero,Author
14406,N,H,Watts,Translator
14407,,,Polybius,Author
14407,S,Douglas;;,Olson,Translator
14407,W,R;;,Paton,Translator
14408,,,Lucian,Author
14408,A,M,Harmon,Translator
14409,Wolfgang,,de Melo,Translator
14409,,,Plautus,Author
14410,,,Plato,Author
14410,Harold,North,Fowler,Translator
14410,W,"R,M",Lamb,Translator
14411,,,Plato,Author
14411,W,"R,M",Lamb,Translator
14412,,,Thucydides,Author
14412,C,F;,Smith,Translator
14413,,,Livy,Author
14413,B,O,Foster,Translator
14414,H,B,Dewing,Translator
14414,,,Procopius,Author
14415,,,Frontinus,Author
14415,Mary,B,McElwain,Translator
14415,C,E,Bennett,Translator
14416,Herbert,B,Foster,Translator
14416,Dio,Cassius,Cassius,Author
14416,Earnest,,Cary,Translator
14417,Herbert,B,Foster,Translator
14417,Dio,Cassius,Cassius,Author
14417,Earnest,,Cary,Translator
14418,Herbert,B,Foster,Translator
14418,Dio,Cassius,Cassius,Author
14418,Earnest,,Cary,Translator
14419,Jeffrey,,Henderson,Translator
14419,,,Aristophanes,Author
14420,Jeffrey,,Henderson,Translator
14420,,,Aristophanes,Author
14421,Jeffrey,,Henderson,Translator
14421,,,Aristophanes,Author
14422,W,"H,D",Rouse,Translator
14422,,,Lucretius,Author
14423,Horace,Leonard,Jones,Translator
14423,,,Strabo,Author
14424,,,Xenophon,Author
14424,E,C,Marchant,Translator
14424,G,W,Bowersock,Translator
14425,Diogenes,Laertius,Laertius,Author
14425,R,D,Hicks,Translator
14426,Diogenes,Laertius,Laertius,Author
14426,R,D,Hicks,Translator
14427,,,Josephus,Author
14427,H,"St,J",Thackeray,Translator
14428,,,Pausanias,Author
14428,W,"H,S",Jones,Translator
14428,H,A,Ormerod,Translator
14429,,,Cicero,Author
14429,D,R,Shackleton Bailey,Translator
14430,Roy,J,Deferrari,Translator
14430,,,Basil,Author
14431,B,O,Foster,Translator
14431,,,Livy,Author
14432,J,H,Freese,Translator
14432,,,Aristotle,Author
14433,,,Horace,Author
14433,H,Rushton;,Fairclough,Translator
14434,J,C,Rolfe,Translator
14434,,,Gellius,Author
14435,Horace,Leonard,Jones,Translator
14435,,,Strabo,Author
14436,,,Plutarch,Author
14436,Frank,Cole,Babbitt,Translator
14437,,,Cicero,Author
14437,H,Grose,Hodge,Translator
14438,,,Aristotle,Author
14438,,,Longinus,Author
14438,Stephen,,Halliwell,Translator
14438,W,Hamilton,Fyfe,Translator
14438,W,,Rhys Roberts,Translator
14438,Doreen,C,Innes,Translator
14438,,,Demetrius,Author
14439,J,C,Rolfe,Translator
14439,,,Gellius,Author
14440,,,Plato,Author
14440,W,"R,M",Lamb,Translator
14441,E,S,Forster,Translator
14441,,,Isaeus,Author
14442,S,Douglas,Olson,Translator
14442,,,Athenaeus,Author
14443,,,Cicero,Author
14443,D,R,Shackleton Bailey,Translator
14444,D,R,Shackleton Bailey,Translator
14444,,,Statius,Author
14445,D,R,Shackleton Bailey,Translator
14445,,,Statius,Author
14446,S,Douglas,Olson,Translator
14446,,,Athenaeus,Author
14447,George,,Norlin,Translator
14447,,,Isocrates,Author
14448,H,"St,J",Thackeray,Translator
14448,,,Josephus,Author
14449,Horace,Leonard,Jones,Translator
14449,,,Strabo,Author
14450,J,C,Rolfe,Translator
14450,,,Gellius,Author
14451,Clinton,W,Keyes,Translator
14451,,,Cicero,Author
14452,,,Seneca,Author
14452,John,W;;;,Basore,Translator
14453,Roy,J,Deferrari,Translator
14453,,,Basil,Author
14454,,,Cicero,Author
14454,D,R,Shackleton Bailey,Translator
14455,H,B,Dewing,Translator
14455,,,Procopius,Author
14456,W,A,Oldfather,Translator
14456,,,Epictetus,Author
14457,A,W,Mair,Translator
14457,,,Colluthus,Author
14457,,,Oppian,Author
14457,,,Tryphiodorus,Author
14458,,,Lucan,Author
14458,J,D,Duff,Translator
14459,L,"H,G",Greenwood,Translator
14459,,,Cicero,Author
14460,,,Plutarch,Author
14460,Frank,Cole,Babbitt,Translator
14461,Horace,Leonard,Jones,Translator
14461,,,Strabo,Author
14462,S,Douglas,Olson,Translator
14462,,,Athenaeus,Author
14463,,,Theophrastus,Author
14463,Jeffrey,,Rusten,Translator
14463,,,Sophron,Author
14463,,,Herodas,Author
14463,I,C,Cunningham,Translator
14464,,,Aristotle,Author
14464,P,H,Wicksteed,Translator
14464,F,M,Cornford,Translator
14465,D,R,Shackleton Bailey,Translator
14465,,,Cicero,Author
14466,E,S,Forster,Translator
14466,,,Florus,Author
14467,,,Ovid,Author
14467,J,H,Mozley,Translator
14468,,,Livy,Author
14468,B,O,Foster,Translator
14469,,,Plato,Author
14469,R,G,Bury,Translator
14470,S,Douglas,Olson,Translator
14470,,,Athenaeus,Author
14471,,,Plato,Author
14471,William,,Preddy,Translator
14471,Christopher,,Emlyn-Jones,Translator
14472,J,H,Vince,Translator
14472,,,Demosthenes,Author
14473,,,Cicero,Author
14473,J,H,Freese,Translator
14474,Horace,Leonard,Jones,Translator
14474,,,Strabo,Author
14475,H,"St,J",Thackeray,Translator
14475,,,Josephus,Author
14476,Roy,J,Deferrari,Translator
14476,,,Basil,Author
14477,W,"R,M",Lamb,Translator
14477,,,Lysias,Author
14478,,,Plutarch,Author
14478,Frank,Cole,Babbitt,Translator
14479,John,Edward,King,Translator
14479,,,Bede,Author
14480,,,Philo,Author
14480,G,H,Whitaker,Translator
14480,F,H,Colson,Translator
14481,John,Edward,King,Translator
14481,,,Bede,Author
14482,Clifford,H,Moore,Translator
14482,,,Tacitus,Author
14483,Gerald,H,Rendall,Translator
14483,T,R,Glover,Translator
14483,Minucius,Felix,Felix,Author
14483,,,Tertullian,Author
14484,Frank,,Granger,Translator
14484,,,Vitruvius,Author
14485,N,H,Watts,Translator
14485,,,Cicero,Author
14486,,,Ovid,Author
14486,James,G,Frazer,Translator
14487,,,Seneca,Author
14487,John,W,Basore,Translator
14488,P,H,Wicksteed,Translator
14488,F,M,Cornford,Translator
14488,,,Aristotle,Author
14489,,,Callistratus,Author
14489,Philostratus,"the,Elder",Elder,Author
14489,Philostratus,"the,Younger",Younger,Author
14489,Arthur,,Fairbanks,Translator
14490,Dio,Chrysostom,Chrysostom,Author
14490,J,W,Cohoon,Translator
14491,,,Mimnermus,Author
14491,,,Tyrtaeus,Author
14491,,,Solon,Author
14491,Douglas,E,Gerber,Translator
14491,,,Theognis,Author
14492,Douglas,E,Gerber,Translator
14492,,,Archilochus,Author
14492,,,Semonides,Author
14492,,,Hipponax,Author
14493,Wolfgang,,de Melo,Translator
14493,,,Plautus,Author
14494,,,Philo,Author
14494,G,H,Whitaker,Translator
14494,F,H,Colson,Translator
14495,F,A,Wright,Translator
14496,David,,Magie,Translator
14497,H,,Rackham,Translator
14497,,,Aristotle,Author
14498,,,Eusebius,Author
14498,J,"E,L",Oulton,Translator
14499,A,S,Hunt,Translator
14499,C,C,Edgar,Translator
14500,Horace,Leonard,Jones,Translator
14500,,,Strabo,Author
14501,,,Cicero,Author
14501,H,,Rackham,Translator
14502,P,A,Brunt,Translator
14502,,,Arrian,Author
14503,Roy,J,Deferrari,Translator
14503,,,Basil,Author
14503,M,"R,P",McGuire,Translator
14504,,,Aristotle,Author
14504,Hugh,,Tredennick,Translator
14505,,,Pausanias,Author
14505,W,"H,S",Jones,Translator
14506,S,Douglas,Olson,Translator
14506,,,Athenaeus,Author
14507,,,Philo,Author
14507,G,H,Whitaker,Translator
14507,F,H,Colson,Translator
14508,,,Plato,Author
14508,William,,Preddy,Translator
14508,Christopher,,Emlyn-Jones,Translator
14509,J,D,Duff,Translator
14509,Silius,Italicus,Italicus,Author
14510,J,D,Duff,Translator
14510,Silius,Italicus,Italicus,Author
14511,C,H,Oldfather,Translator
14511,Diodorus,Siculus,Siculus,Author
14512,,,Josephus,Author
14512,Ralph,,Marcus,Translator
14513,C,C;,Edgar,Translator
14513,A,S;,Hunt,Translator
14514,,,Aetna,Author
14514,Calpurnius,Siculus,Siculus,Author
14514,J,Wight,Duff,Translator
14514,,,Grattius,Author
14514,Arnold,M,Duff,Translator
14514,Publilius,Syrus,Syrus,Author
14514,Laus,Pisonis,Pisonis,Author
14515,H,,Rackham,Translator
14515,,,Aristotle,Author
14516,J,H,Mozley,Translator
14516,Valerius,Flaccus,Flaccus,Author
14517,,,Aristotle,Author
14517,Hugh,,Tredennick,Translator
14517,G,Cyril,Armstrong,Translator
14518,,,Aristotle,Author
14518,Walter,Stanley,Hett,Translator
14519,H,B,Dewing,Translator
14519,,,Procopius,Author
14520,,,Celsus,Author
14520,W,G,Spencer,Translator
14521,,,Cicero,Author
14521,L,"H,G",Greenwood,Translator
14522,,,Ennius,Author
14522,,,Caecilius,Author
14522,Eric,Herbert,Warmington,Translator
14523,,,Livy,Author
14523,Evan,T,Sage,Translator
14524,W,B,Anderson,Translator
14524,,,Sidonius,Author
14525,,,Pausanias,Author
14525,W,"H,S",Jones,Translator
14526,,,Pausanias,Author
14526,R,E,Wycherley,Translator
14527,J,H,Vince,Translator
14527,,,Demosthenes,Author
14528,J,C,Rolfe,Translator
14528,Ammianus,Marcellinus,Marcellinus,Author
14529,Evan,T,Sage,Translator
14529,,,Livy,Author
14530,,,Lucian,Author
14530,A,M,Harmon,Translator
14531,C,H,Oldfather,Translator
14531,Diodorus,Siculus,Siculus,Author
14532,,,Celsus,Author
14532,W,G,Spencer,Translator
14533,,,Plutarch,Author
14533,Frank,Cole,Babbitt,Translator
14534,,,Plutarch,Author
14534,Frank,Cole,Babbitt,Translator
14535,,,Aristotle,Author
14535,Walter,Stanley,Hett,Translator
14536,,,Antiphon,Author
14536,,,Andocides,Author
14536,K,J,Maidment,Translator
14537,,,Cicero,Author
14537,R,,Gardner,Translator
14538,,,Seneca,Author
14538,John,W,Basore,Translator
14539,,,Tacitus,Author
14539,John,,Jackson,Translator
14540,,,Livy,Author
14540,Evan,T,Sage,Translator
14541,Eric,Herbert,Warmington,Translator
14541,,,Naevius,Author
14541,Livius,Andronicus,Andronicus,Author
14541,,,Pacuvius,Author
14541,,,Accius,Author
14542,J,C,Rolfe,Translator
14542,Ammianus,Marcellinus,Marcellinus,Author
14543,,,Aristotle,Author
14543,Robert,,Mayhew,Translator
14544,,,Aristotle,Author
14544,Robert,,Mayhew,Translator
14544,David,C,Mirhady,Translator
14545,A,T,Murray,Translator
14545,,,Demosthenes,Author
14546,Earnest,,Cary,Translator
14546,Dionysius,"of,Halicarnassus",Halicarnassus,Author
14548,,,Tacitus,Author
14548,John,,Jackson,Translator
14549,,,Aristotle,Author
14549,E,S,Forster,Translator
14549,A,L,Peck,Translator
14550,,,Cicero,Author
14550,C,,Macdonald,Translator
14551,,,Josephus,Author
14551,Ralph,,Marcus,Translator
14552,S,Douglas,Olson,Translator
14552,,,Athenaeus,Author
14553,Wolfgang,,de Melo,Translator
14553,,,Plautus,Author
14554,Eric,Herbert,Warmington,Translator
14554,,,Lucilius,Author
14555,H,,Rackham,Translator
14555,,,Pliny,Author
14556,J,C,Rolfe,Translator
14556,Ammianus,Marcellinus,Marcellinus,Author
14557,,,Livy,Author
14557,Evan,T,Sage,Translator
14557,Alfred,Cary,Schlesinger,Translator
14558,,,Varro,Author
14558,Roland,G,Kent,Translator
14559,,,Varro,Author
14559,Roland,G,Kent,Translator
14560,,,Celsus,Author
14560,W,G,Spencer,Translator
